date	impfungen	impfungen_kumulativ	impfungen_biontech	impfungen_biontech_kumulativ	impfungen_biontech_min1	impfungen_biontech_min1_kumulativ	impfungen_biontech_gi	impfungen_biontech_gi_kumulativ	impfungen_biontech_boost1	impfungen_biontech_boost1_kumulativ	impfungen_biontech_boost2	impfungen_biontech_boost2_kumulativ	impfungen_biontech_boost3	impfungen_biontech_boost3_kumulativ	impfungen_biontech_boost4	impfungen_biontech_boost4_kumulativ	impfungen_moderna	impfungen_moderna_kumulativ	impfungen_moderna_min1	impfungen_moderna_min1_kumulativ	impfungen_moderna_gi	impfungen_moderna_gi_kumulativ	impfungen_moderna_boost1	impfungen_moderna_boost1_kumulativ	impfungen_moderna_boost2	impfungen_moderna_boost2_kumulativ	impfungen_moderna_boost3	impfungen_moderna_boost3_kumulativ	impfungen_moderna_boost4	impfungen_moderna_boost4_kumulativ	impfungen_astra	impfungen_astra_kumulativ	impfungen_astra_min1	impfungen_astra_min1_kumulativ	impfungen_astra_gi	impfungen_astra_gi_kumulativ	impfungen_astra_boost1	impfungen_astra_boost1_kumulativ	impfungen_astra_boost2	impfungen_astra_boost2_kumulativ	impfungen_astra_boost3	impfungen_astra_boost3_kumulativ	impfungen_astra_boost4	impfungen_astra_boost4_kumulativ	impfungen_johnson	impfungen_johnson_kumulativ	impfungen_johnson_min1	impfungen_johnson_min1_kumulativ	impfungen_johnson_gi	impfungen_johnson_gi_kumulativ	impfungen_johnson_boost1	impfungen_johnson_boost1_kumulativ	impfungen_johnson_boost2	impfungen_johnson_boost2_kumulativ	impfungen_johnson_boost3	impfungen_johnson_boost3_kumulativ	impfungen_johnson_boost4	impfungen_johnson_boost4_kumulativ	impfungen_novavax	impfungen_novavax_kumulativ	impfungen_novavax_min1	impfungen_novavax_min1_kumulativ	impfungen_novavax_gi	impfungen_novavax_gi_kumulativ	impfungen_novavax_boost1	impfungen_novavax_boost1_kumulativ	impfungen_novavax_boost2	impfungen_novavax_boost2_kumulativ	impfungen_novavax_boost3	impfungen_novavax_boost3_kumulativ	impfungen_novavax_boost4	impfungen_novavax_boost4_kumulativ	impfungen_valneva	impfungen_valneva_kumulativ	impfungen_valneva_min1	impfungen_valneva_min1_kumulativ	impfungen_valneva_gi	impfungen_valneva_gi_kumulativ	impfungen_valneva_boost1	impfungen_valneva_boost1_kumulativ	impfungen_valneva_boost2	impfungen_valneva_boost2_kumulativ	impfungen_valneva_boost3	impfungen_valneva_boost3_kumulativ	impfungen_valneva_boost4	impfungen_valneva_boost4_kumulativ	impfungen_biontech_bivalent	impfungen_biontech_bivalent_kumulativ	impfungen_biontech_bivalent_min1	impfungen_biontech_bivalent_min1_kumulativ	impfungen_biontech_bivalent_gi	impfungen_biontech_bivalent_gi_kumulativ	impfungen_biontech_bivalent_boost1	impfungen_biontech_bivalent_boost1_kumulativ	impfungen_biontech_bivalent_boost2	impfungen_biontech_bivalent_boost2_kumulativ	impfungen_biontech_bivalent_boost3	impfungen_biontech_bivalent_boost3_kumulativ	impfungen_biontech_bivalent_boost4	impfungen_biontech_bivalent_boost4_kumulativ	impfungen_moderna_bivalent	impfungen_moderna_bivalent_kumulativ	impfungen_moderna_bivalent_min1	impfungen_moderna_bivalent_min1_kumulativ	impfungen_moderna_bivalent_gi	impfungen_moderna_bivalent_gi_kumulativ	impfungen_moderna_bivalent_boost1	impfungen_moderna_bivalent_boost1_kumulativ	impfungen_moderna_bivalent_boost2	impfungen_moderna_bivalent_boost2_kumulativ	impfungen_moderna_bivalent_boost3	impfungen_moderna_bivalent_boost3_kumulativ	impfungen_moderna_bivalent_boost4	impfungen_moderna_bivalent_boost4_kumulativ	personen_min1	personen_min1_kumulativ	impfungen_min1	impfungen_min1_kumulativ	impfquote_min1	personen_gi	personen_gi_kumulativ	impfungen_gi	impfungen_gi_kumulativ	impfquote_gi	personen_boost1	personen_boost1_kumulativ	impfungen_boost1	impfungen_boost1_kumulativ	impfquote_boost1	personen_boost2	personen_boost2_kumulativ	impfungen_boost2	impfungen_boost2_kumulativ	impfquote_boost2	personen_boost3	personen_boost3_kumulativ	impfungen_boost3	impfungen_boost3_kumulativ	impfquote_boost3	personen_boost4	personen_boost4_kumulativ	impfungen_boost4	impfungen_boost4_kumulativ	impfquote_boost4
2023-03-10	3315	192151634	245	138196853	44	46633765	37	51263547	18	33059323	65	7080451	72	127502	9	32265	23	31585879	10	5149449	12	6381843	0	18705977	1	1342069	0	5297	0	1244	0	12803049	0	9278823	0	3515094	0	8051	0	1056	0	25	0	0	0	3761355	0	3713329	0	12497	0	21135	0	11591	0	2194	0	609	5	159961	0	73711	0	68991	0	9758	5	6249	0	876	0	376	20	7236	9	2489	11	2444	0	575	0	1395	0	291	0	42	2949	5527380	29	21935	32	21142	249	316663	1402	4098659	1130	989951	107	79030	73	109784	0	285	2	517	24	11333	28	80056	15	14847	4	2746	92	64873796	92	64873796	0.77939	94	63560184	94	61266075	0.7636	291	52132815	291	52132815	0.62632	1501	12621586	1501	12621586	0.15163	1217	1141018	1217	1141018	0.01371	120	116344	120	116344	0.0014
2023-03-11	820	192152454	132	138196985	23	46633788	36	51263583	20	33059343	28	7080479	22	127524	3	32268	0	31585879	0	5149449	0	6381843	0	18705977	0	1342069	0	5297	0	1244	0	12803049	0	9278823	0	3515094	0	8051	0	1056	0	25	0	0	2	3761357	2	3713331	0	12497	0	21135	0	11591	0	2194	0	609	3	159964	1	73712	2	68993	0	9758	0	6249	0	876	0	376	18	7254	9	2498	9	2453	0	575	0	1395	0	291	0	42	607	5527987	27	21962	7	21149	90	316753	252	4098911	189	990140	42	79072	58	109842	0	285	0	517	19	11352	21	80077	16	14863	2	2748	62	64873858	62	64873858	0.77939	54	63560238	54	61266129	0.7636	129	52132944	129	52132944	0.62632	301	12621887	301	12621887	0.15164	227	1141245	227	1141245	0.01371	47	116391	47	116391	0.0014
2023-03-12	599	192153053	31	138197016	2	46633790	0	51263583	4	33059347	23	7080502	2	127526	0	32268	0	31585879	0	5149449	0	6381843	0	18705977	0	1342069	0	5297	0	1244	0	12803049	0	9278823	0	3515094	0	8051	0	1056	0	25	0	0	0	3761357	0	3713331	0	12497	0	21135	0	11591	0	2194	0	609	0	159964	0	73712	0	68993	0	9758	0	6249	0	876	0	376	0	7254	0	2498	0	2453	0	575	0	1395	0	291	0	42	541	5528528	1	21963	1	21150	53	316806	294	4099205	158	990298	34	79106	27	109869	2	287	0	517	9	11361	10	80087	5	14868	1	2749	5	64873863	5	64873863	0.77939	1	63560239	1	61266130	0.7636	66	52133010	66	52133010	0.62632	327	12622214	327	12622214	0.15164	165	1141410	165	1141410	0.01371	35	116426	35	116426	0.0014
2023-03-13	2010	192155063	198	138197214	49	46633839	54	51263637	13	33059360	50	7080552	26	127552	6	32274	38	31585917	12	5149461	22	6381865	2	18705979	1	1342070	1	5298	0	1244	0	12803049	0	9278823	0	3515094	0	8051	0	1056	0	25	0	0	6	3761363	0	3713331	0	12497	0	21135	6	11597	0	2194	0	609	2	159966	0	73712	0	68993	0	9758	2	6251	0	876	0	376	0	7254	0	2498	0	2453	0	575	0	1395	0	291	0	42	1675	5530203	26	21989	20	21170	165	316971	784	4099989	581	990879	99	79205	91	109960	0	287	0	517	27	11388	32	80119	19	14887	13	2762	87	64873950	87	64873950	0.77939	96	63560335	96	61266226	0.76361	207	52133217	207	52133217	0.62632	875	12623089	875	12623089	0.15165	627	1142037	627	1142037	0.01372	118	116544	118	116544	0.0014
2023-03-14	3745	192158808	309	138197523	95	46633934	35	51263672	23	33059383	74	7080626	77	127629	5	32279	0	31585917	0	5149461	0	6381865	0	18705979	0	1342070	0	5298	0	1244	0	12803049	0	9278823	0	3515094	0	8051	0	1056	0	25	0	0	6	3761369	1	3713332	0	12497	0	21135	0	11597	5	2199	0	609	3	159969	0	73712	2	68995	0	9758	1	6252	0	876	0	376	60	7314	30	2528	30	2483	0	575	0	1395	0	291	0	42	3165	5533368	22	22011	46	21216	235	317206	1481	4101470	1228	992107	153	79358	202	110162	1	288	0	517	40	11428	98	80217	42	14929	21	2783	149	64874099	149	64874099	0.77939	113	63560448	113	61266339	0.76361	298	52133515	298	52133515	0.62633	1654	12624743	1654	12624743	0.15167	1352	1143389	1352	1143389	0.01374	179	116723	179	116723	0.0014
2023-03-15	3930	192162738	330	138197853	39	46633973	86	51263758	43	33059426	83	7080709	72	127701	7	32286	29	31585946	1	5149462	10	6381875	15	18705994	3	1342073	0	5298	0	1244	0	12803049	0	9278823	0	3515094	0	8051	0	1056	0	25	0	0	0	3761369	0	3713332	0	12497	0	21135	0	11597	0	2199	0	609	0	159969	0	73712	0	68995	0	9758	0	6252	0	876	0	376	144	7458	42	2570	93	2576	5	580	4	1399	0	291	0	42	3279	5536647	20	22031	31	21247	257	317463	1597	4103067	1194	993301	180	79538	148	110310	0	288	1	518	35	11463	52	80269	46	14975	14	2797	102	64874201	102	64874201	0.77939	221	63560669	221	61266560	0.76361	355	52133870	355	52133870	0.62633	1739	12626482	1739	12626482	0.15169	1312	1144701	1312	1144701	0.01375	201	116924	201	116924	0.0014
2023-03-16	4341	192167079	402	138198255	113	46634086	65	51263823	20	33059446	116	7080825	76	127777	12	32298	31	31585977	8	5149470	23	6381898	0	18705994	0	1342073	0	5298	0	1244	0	12803049	0	9278823	0	3515094	0	8051	0	1056	0	25	0	0	6	3761375	0	3713332	0	12497	1	21136	0	11597	5	2204	0	609	0	159969	0	73712	0	68995	0	9758	0	6252	0	876	0	376	25	7483	11	2581	14	2590	0	580	0	1399	0	291	0	42	3788	5540435	24	22055	43	21290	317	317780	1751	4104818	1563	994864	90	79628	89	110399	0	288	1	519	19	11482	42	80311	21	14996	6	2803	156	64874357	156	64874357	0.77939	146	63560815	146	61266706	0.76361	357	52134227	357	52134227	0.62633	1909	12628391	1909	12628391	0.15172	1665	1146366	1665	1146366	0.01377	108	117032	108	117032	0.00141
2023-03-17	3047	192170126	239	138198494	34	46634120	53	51263876	27	33059473	41	7080866	64	127841	20	32318	17	31585994	0	5149470	0	6381898	1	18705995	4	1342077	0	5298	12	1256	0	12803049	0	9278823	0	3515094	0	8051	0	1056	0	25	0	0	6	3761381	2	3713334	0	12497	4	21140	0	11597	0	2204	0	609	16	159985	3	73715	2	68997	1	9759	0	6252	0	876	10	386	88	7571	69	2650	18	2608	0	580	1	1400	0	291	0	42	2494	5542929	17	22072	23	21313	233	318013	1169	4105987	922	995786	130	79758	187	110586	0	288	0	519	41	11523	82	80393	37	15033	27	2830	125	64874482	125	64874482	0.77939	96	63560911	96	61266802	0.76361	307	52134534	307	52134534	0.62634	1297	12629688	1297	12629688	0.15173	1023	1147389	1023	1147389	0.01378	199	117231	199	117231	0.00141
2023-03-18	1177	192171303	100	138198594	15	46634135	13	51263889	19	33059492	23	7080889	30	127871	0	32318	4	31585998	0	5149470	0	6381898	1	18705996	2	1342079	0	5298	1	1257	6	12803055	0	9278823	0	3515094	0	8051	1	1057	5	30	0	0	0	3761381	0	3713334	0	12497	0	21140	0	11597	0	2204	0	609	17	160002	0	73715	0	68997	0	9759	0	6252	0	876	17	403	0	7571	0	2650	0	2608	0	580	0	1400	0	291	0	42	841	5543770	3	22075	16	21329	113	318126	306	4106293	283	996069	120	79878	185	110771	0	288	0	519	39	11562	65	80458	57	15090	24	2854	18	64874500	18	64874500	0.77939	29	63560940	29	61266831	0.76361	172	52134706	172	52134706	0.62634	397	12630085	397	12630085	0.15174	390	1147779	390	1147779	0.01379	171	117402	171	117402	0.00141
2023-03-19	464	192171767	2	138198596	0	46634135	0	51263889	0	33059492	1	7080890	1	127872	0	32318	0	31585998	0	5149470	0	6381898	0	18705996	0	1342079	0	5298	0	1257	0	12803055	0	9278823	0	3515094	0	8051	0	1057	0	30	0	0	0	3761381	0	3713334	0	12497	0	21140	0	11597	0	2204	0	609	8	160010	0	73715	1	68998	0	9759	0	6252	0	876	7	410	0	7571	0	2650	0	2608	0	580	0	1400	0	291	0	42	383	5544153	3	22078	1	21330	37	318163	244	4106537	67	996136	31	79909	71	110842	0	288	0	519	24	11586	35	80493	10	15100	2	2856	3	64874503	3	64874503	0.77939	2	63560942	2	61266833	0.76361	61	52134767	61	52134767	0.62634	280	12630365	280	12630365	0.15174	78	1147857	78	1147857	0.01379	40	117442	40	117442	0.00141
2023-03-20	1814	192173581	161	138198757	29	46634164	43	51263932	7	33059499	37	7080927	42	127914	3	32321	44	31586042	15	5149485	29	6381927	0	18705996	0	1342079	0	5298	0	1257	0	12803055	0	9278823	0	3515094	0	8051	0	1057	0	30	0	0	0	3761381	0	3713334	0	12497	0	21140	0	11597	0	2204	0	609	7	160017	1	73716	3	69001	2	9761	1	6253	0	876	0	410	20	7591	6	2656	14	2622	0	580	0	1400	0	291	0	42	1451	5545604	10	22088	18	21348	134	318297	709	4107246	510	996646	70	79979	111	110953	0	288	1	520	30	11616	43	80536	27	15127	10	2866	61	64874564	61	64874564	0.77939	108	63561050	108	61266941	0.76361	173	52134940	173	52134940	0.62634	790	12631155	790	12631155	0.15175	589	1148446	589	1148446	0.0138	93	117535	93	117535	0.00141
2023-03-21	3985	192177566	462	138199219	112	46634276	124	51264056	30	33059529	119	7081046	57	127971	20	32341	17	31586059	6	5149491	11	6381938	0	18705996	0	1342079	0	5298	0	1257	0	12803055	0	9278823	0	3515094	0	8051	0	1057	0	30	0	0	1	3761382	1	3713335	0	12497	0	21140	0	11597	0	2204	0	609	2	160019	0	73716	0	69001	0	9761	2	6255	0	876	0	410	11	7602	4	2660	6	2628	0	580	1	1401	0	291	0	42	3305	5548909	26	22114	40	21388	290	318587	1723	4108969	1119	997765	107	80086	187	111140	1	289	0	520	68	11684	75	80611	27	15154	16	2882	150	64874714	150	64874714	0.7794	181	63561231	181	61267122	0.76362	388	52135328	388	52135328	0.62635	1920	12633075	1920	12633075	0.15177	1203	1149649	1203	1149649	0.01381	143	117678	143	117678	0.00141
2023-03-22	3211	192180777	406	138199625	98	46634374	74	51264130	21	33059550	86	7081132	111	128082	16	32357	39	31586098	11	5149502	28	6381966	0	18705996	0	1342079	0	5298	0	1257	0	12803055	0	9278823	0	3515094	0	8051	0	1057	0	30	0	0	8	3761390	0	3713335	0	12497	0	21140	2	11599	6	2210	0	609	0	160019	0	73716	0	69001	0	9761	0	6255	0	876	0	410	22	7624	8	2668	14	2642	0	580	0	1401	0	291	0	42	2598	5551507	15	22129	17	21405	263	318850	1239	4110208	966	998731	98	80184	133	111273	1	290	0	520	55	11739	36	80647	34	15188	7	2889	133	64874847	133	64874847	0.7794	133	63561364	133	61267255	0.76362	339	52135667	339	52135667	0.62635	1368	12634443	1368	12634443	0.15179	1117	1150766	1117	1150766	0.01383	121	117799	121	117799	0.00142
2023-03-23	3748	192184525	232	138199857	28	46634402	63	51264193	12	33059562	50	7081182	65	128147	14	32371	40	31586138	14	5149516	26	6381992	0	18705996	0	1342079	0	5298	0	1257	0	12803055	0	9278823	0	3515094	0	8051	0	1057	0	30	0	0	6	3761396	3	3713338	0	12497	0	21140	0	11599	3	2213	0	609	0	160019	0	73716	0	69001	0	9761	0	6255	0	876	0	410	28	7652	12	2680	16	2658	0	580	0	1401	0	291	0	42	3257	5554764	26	22155	37	21442	215	319065	1580	4111788	1294	1000025	105	80289	175	111448	0	290	1	521	46	11785	64	80711	44	15232	20	2909	83	64874930	83	64874930	0.7794	143	63561507	143	61267398	0.76362	273	52135940	273	52135940	0.62635	1704	12636147	1704	12636147	0.15181	1406	1152172	1406	1152172	0.01384	139	117938	139	117938	0.00142
2023-03-24	3229	192187754	293	138200150	51	46634453	74	51264267	10	33059572	67	7081249	65	128212	26	32397	28	31586166	8	5149524	18	6382010	0	18705996	0	1342079	2	5300	0	1257	0	12803055	0	9278823	0	3515094	0	8051	0	1057	0	30	0	0	9	3761405	1	3713339	0	12497	0	21140	7	11606	1	2214	0	609	7	160026	0	73716	1	69002	0	9761	6	6261	0	876	0	410	42	7694	14	2694	28	2686	0	580	0	1401	0	291	0	42	2725	5557489	19	22174	34	21476	204	319269	1334	4113122	1020	1001045	114	80403	125	111573	0	290	0	521	26	11811	54	80765	36	15268	9	2918	93	64875023	93	64875023	0.7794	155	63561662	155	61267553	0.76362	240	52136180	240	52136180	0.62636	1468	12637615	1468	12637615	0.15183	1124	1153296	1124	1153296	0.01386	149	118087	149	118087	0.00142
2023-03-25	1089	192188843	89	138200239	16	46634469	34	51264301	1	33059573	19	7081268	16	128228	3	32400	49	31586215	14	5149538	23	6382033	0	18705996	0	1342079	0	5300	12	1269	4	12803059	0	9278823	0	3515094	1	8052	0	1057	3	33	0	0	7	3761412	7	3713346	0	12497	0	21140	0	11606	0	2214	0	609	16	160042	0	73716	2	69004	0	9761	0	6261	0	876	14	424	22	7716	4	2698	16	2702	2	582	0	1401	0	291	0	42	777	5558266	5	22179	5	21481	100	319369	359	4113481	242	1001287	66	80469	125	111698	0	290	0	521	33	11844	54	80819	28	15296	10	2928	46	64875069	46	64875069	0.7794	80	63561742	80	61267633	0.76362	137	52136317	137	52136317	0.62636	432	12638047	432	12638047	0.15183	289	1153585	289	1153585	0.01386	105	118192	105	118192	0.00142
2023-03-26	678	192189521	35	138200274	8	46634477	22	51264323	0	33059573	0	7081268	0	128228	5	32405	0	31586215	0	5149538	0	6382033	0	18705996	0	1342079	0	5300	0	1269	0	12803059	0	9278823	0	3515094	0	8052	0	1057	0	33	0	0	0	3761412	0	3713346	0	12497	0	21140	0	11606	0	2214	0	609	8	160050	0	73716	0	69004	0	9761	0	6261	0	876	8	432	0	7716	0	2698	0	2702	0	582	0	1401	0	291	0	42	527	5558793	45	22224	43	21524	113	319482	180	4113661	84	1001371	62	80531	108	111806	0	290	1	522	46	11890	27	80846	18	15314	16	2944	53	64875122	53	64875122	0.7794	66	63561808	66	61267699	0.76362	159	52136476	159	52136476	0.62636	207	12638254	207	12638254	0.15183	102	1153687	102	1153687	0.01386	91	118283	91	118283	0.00142
2023-03-27	1946	192191467	153	138200427	38	46634515	50	51264373	42	33059615	9	7081277	13	128241	1	32406	44	31586259	16	5149554	28	6382061	0	18705996	0	1342079	0	5300	0	1269	0	12803059	0	9278823	0	3515094	0	8052	0	1057	0	33	0	0	0	3761412	0	3713346	0	12497	0	21140	0	11606	0	2214	0	609	9	160059	0	73716	0	69004	0	9761	0	6261	2	878	7	439	29	7745	11	2709	17	2719	1	583	0	1401	0	291	0	42	1600	5560393	23	22247	13	21537	151	319633	836	4114497	512	1001883	65	80596	111	111917	0	290	1	523	32	11922	38	80884	26	15340	14	2958	88	64875210	88	64875210	0.7794	109	63561917	109	61267808	0.76362	226	52136702	226	52136702	0.62636	883	12639137	883	12639137	0.15184	553	1154240	553	1154240	0.01387	87	118370	87	118370	0.00142
2023-03-28	3458	192194925	360	138200787	94	46634609	93	51264466	26	33059641	56	7081333	81	128322	10	32416	30	31586289	11	5149565	19	6382080	0	18705996	0	1342079	0	5300	0	1269	0	12803059	0	9278823	0	3515094	0	8052	0	1057	0	33	0	0	3	3761415	1	3713347	0	12497	0	21140	1	11607	1	2215	0	609	0	160059	0	73716	0	69004	0	9761	0	6261	0	878	0	439	15	7760	4	2713	11	2730	0	583	0	1401	0	291	0	42	2916	5563309	21	22268	37	21574	247	319880	1401	4115898	1066	1002949	144	80740	134	112051	1	291	0	523	35	11957	48	80932	37	15377	13	2971	132	64875342	132	64875342	0.7794	160	63562077	160	61267968	0.76363	308	52137010	308	52137010	0.62637	1506	12640643	1506	12640643	0.15186	1185	1155425	1185	1155425	0.01388	167	118537	167	118537	0.00142
2023-03-29	3585	192198510	225	138201012	17	46634626	19	51264485	11	33059652	73	7081406	93	128415	12	32428	17	31586306	0	5149565	0	6382080	0	18705996	1	1342080	7	5307	9	1278	0	12803059	0	9278823	0	3515094	0	8052	0	1057	0	33	0	0	1	3761416	0	3713347	0	12497	0	21140	1	11608	0	2215	0	609	8	160067	0	73716	1	69005	0	9761	0	6261	0	878	7	446	1	7761	1	2714	0	2730	0	583	0	1401	0	291	0	42	3130	5566439	14	22282	26	21600	260	320140	1435	4117333	1234	1004183	161	80901	203	112254	0	291	0	523	51	12008	66	80998	49	15426	37	3008	32	64875374	32	64875374	0.7794	46	63562123	46	61268014	0.76363	322	52137332	322	52137332	0.62637	1576	12642219	1576	12642219	0.15188	1383	1156808	1383	1156808	0.0139	226	118763	226	118763	0.00143
2023-03-30	4885	192203395	953	138201965	218	46634844	265	51264750	259	33059911	95	7081501	98	128513	18	32446	145	31586451	64	5149629	77	6382157	1	18705997	2	1342082	1	5308	0	1278	0	12803059	0	9278823	0	3515094	0	8052	0	1057	0	33	0	0	2	3761418	1	3713348	0	12497	0	21140	1	11609	0	2215	0	609	0	160067	0	73716	0	69005	0	9761	0	6261	0	878	0	446	23	7784	7	2721	11	2741	0	583	5	1406	0	291	0	42	3529	5569968	8	22290	36	21636	274	320414	1691	4119024	1311	1005494	209	81110	233	112487	0	291	1	524	53	12061	81	81079	65	15491	33	3041	298	64875672	298	64875672	0.77941	390	63562513	390	61268404	0.76363	587	52137919	587	52137919	0.62638	1875	12644094	1875	12644094	0.1519	1475	1158283	1475	1158283	0.01392	260	119023	260	119023	0.00143
2023-03-31	5737	192209132	1067	138203032	241	46635085	323	51265073	280	33060191	155	7081656	55	128568	13	32459	25	31586476	1	5149630	3	6382160	8	18706005	3	1342085	7	5315	3	1281	83	12803142	43	9278866	40	3515134	0	8052	0	1057	0	33	0	0	9	3761427	0	3713348	0	12497	0	21140	3	11612	6	2221	0	609	15	160082	0	73716	0	69005	2	9763	4	6265	2	880	7	453	52	7836	23	2744	28	2769	1	584	0	1406	0	291	0	42	4296	5574264	56	22346	38	21674	442	320856	2233	4121257	1284	1006778	243	81353	190	112677	0	291	1	525	42	12103	79	81158	31	15522	37	3078	364	64876036	364	64876036	0.77941	433	63562946	433	61268837	0.76364	775	52138694	775	52138694	0.62639	2477	12646571	2477	12646571	0.15193	1385	1159668	1385	1159668	0.01393	303	119326	303	119326	0.00143
2023-04-01	1039	192210171	97	138203129	8	46635093	31	51265104	20	33060211	14	7081670	21	128589	3	32462	1	31586477	0	5149630	1	6382161	0	18706005	0	1342085	0	5315	0	1281	0	12803142	0	9278866	0	3515134	0	8052	0	1057	0	33	0	0	0	3761427	0	3713348	0	12497	0	21140	0	11612	0	2221	0	609	1	160083	0	73716	1	69006	0	9763	0	6265	0	880	0	453	28	7864	10	2754	17	2786	0	584	1	1407	0	291	0	42	752	5575016	9	22355	6	21680	85	320941	328	4121585	244	1007022	80	81433	160	112837	0	291	6	531	29	12132	32	81190	57	15579	36	3114	27	64876063	27	64876063	0.77941	62	63563008	62	61268899	0.76364	134	52138828	134	52138828	0.62639	375	12646946	375	12646946	0.15194	322	1159990	322	1159990	0.01394	119	119445	119	119445	0.00143
2023-04-02	520	192210691	3	138203132	1	46635094	2	51265106	0	33060211	0	7081670	0	128589	0	32462	5	31586482	0	5149630	0	6382161	0	18706005	3	1342088	1	5316	1	1282	0	12803142	0	9278866	0	3515134	0	8052	0	1057	0	33	0	0	2	3761429	2	3713350	0	12497	0	21140	0	11612	0	2221	0	609	0	160083	0	73716	0	69006	0	9763	0	6265	0	880	0	453	0	7864	0	2754	0	2786	0	584	0	1407	0	291	0	42	363	5575379	10	22365	5	21685	62	321003	105	4121690	118	1007140	63	81496	147	112984	0	291	0	531	41	12173	44	81234	35	15614	27	3141	13	64876076	13	64876076	0.77941	7	63563015	7	61268906	0.76364	103	52138931	103	52138931	0.62639	152	12647098	152	12647098	0.15194	154	1160144	154	1160144	0.01394	91	119536	91	119536	0.00144
